 802 ( 322): WildcardBosses
 803 ( 323): GlitchProofHull
 804 ( 324): InteractiveThingCount
 805 ( 325): InteractiveThings
 806 ( 326): DisableGamepadUseAnchorsSignal
 807 ( 327): GamepadUseAnchorCount
 808 ( 328): GamepadUseAnchorX
 809 ( 329): GamepadUseAnchorY
 810 ( 32A): ClosestGamepadUseAnchorX
 811 ( 32B): ClosestGamepadUseAnchorY
 812 ( 32C): AimRange
 813 ( 32D): AutoAimTolerance
 814 ( 32E): ContentsCount
 815 ( 32F): Contents
 816 ( 330): ControlCount
 817 ( 331): KeyboardButton
 818 ( 332): MouseButton
 819 ( 333): GamepadButton
 820 ( 334): ControlsDown
 821 ( 335): ControlsPressed
 822 ( 336): ControlsReleased
 823 ( 337): ControlBeingConfigured
 824 ( 338): AnyControlPressedSignal
 825 ( 339): MouseWheelUp
 826 ( 33A): MouseWheelDown
 827 ( 33B): GamepadCount
 828 ( 33C): Gamepads
 829 ( 33D): Menu
 830 ( 33E): PlayerControlLock
 831 ( 33F): PlayerNextControlLock
 832 ( 340): AimCancel
 833 ( 341): AimedFromInventory
 834 ( 342): SecondsUntilReady
 835 ( 343): SecondaryAttack
 836 ( 344): SecondsUntilSwitchBackToPrimary
 837 ( 345): AimMode
 838 ( 346): AimDistance
 839 ( 347): AttackControlsTipIndex
 840 ( 348): Step
 841 ( 349): MarkX
 842 ( 34A): MarkY
 843 ( 34B): SlowMoScale
 844 ( 34C): AimPriority
 845 ( 34D): AimDirection
 846 ( 34E): Range
 847 ( 34F): ItemToDrawRangeFor
 848 ( 350): CurrentlySelectedItem
 849 ( 351): TorsoAimAnim
 850 ( 352): MyReticule
 851 ( 353): OnSignal
 852 ( 354): HitHumanSoundRadius
 853 ( 355): NoiseRadius
 854 ( 356): DashTarget
 855 ( 357): AutoDash
 856 ( 358): ThrowMode
 857 ( 359): TorsoIdleAnim
 858 ( 35A): ThrownBy
 859 ( 35B): ThrowSlowMoPriority
 860 ( 35C): AnyControlReleasedSignal
 861 ( 35D): MenuBack
 862 ( 35E): ControlsFilename
 863 ( 35F): ControlScrollPosition
 864 ( 360): ControlNames
 865 ( 361): MenuHeight
 866 ( 362): ControllingType
 867 ( 363): BridgeSeatTipIndex
 868 ( 364): MyCursorSprite
 869 ( 365): Docked
 870 ( 366): Siege
 871 ( 367): SetCourse
 872 ( 368): LeavingSeat
 873 ( 369): ThrusterCount
 874 ( 36A): BridgeControlTipIndex
 875 ( 36B): TurretCount
 876 ( 36C): FireShipWeapons
 877 ( 36D): BridgeTurretsTipIndex
 878 ( 36E): Turret
 879 ( 36F): SecondsUntilFiring
 880 ( 370): TurretSeatTipIndex
 881 ( 371): Heading
 882 ( 372): TurretControlTipIndex
 883 ( 373): DoorComputerTipIndex
 884 ( 374): Security
 885 ( 375): Hacks
 886 ( 376): DoorComputerControlTipIndex
 887 ( 377): Activate
 888 ( 378): ControlApplies
 889 ( 379): ControlPersists
 890 ( 37A): ControlTipText
 891 ( 37B): ControlGroupMembership
 892 ( 37C): Deceleration
 893 ( 37D): ForeSpeed
 894 ( 37E): ForeSpeedDesired
 895 ( 37F): StarboardSpeedDesired
 896 ( 380): StarboardSpeed
 897 ( 381): ContainerWidth
 898 ( 382): ContainerHeight
 899 ( 383): Hover
 900 ( 384): ContainerMargin
 901 ( 385): ConfiguringSignal
 902 ( 386): ControlShownForSeconds
 903 ( 387): SecondsToShowControlsFor
 904 ( 388): SecondsToFadeControls
 905 ( 389): ControlSlidesIn
 906 ( 38A): SecondsToSlideControls
 907 ( 38B): CenteredControlGroupX
 908 ( 38C): NormalControlGroupX
 909 ( 38D): ControlTipX
 910 ( 38E): ControlSprite
 911 ( 38F): ControlImageIndex
 912 ( 390): ControlGroupCount
 913 ( 391): ControlGroupShownTime
 914 ( 392): ControlGroupX
 915 ( 393): ControlTipCount
 916 ( 394): Attack
 917 ( 395): OnBoardInteractionGroup
 918 ( 396): UseGroup
 919 ( 397): CarriedObject
 920 ( 398): Carrier
 921 ( 399): CurrentControlIndex
 922 ( 39A): WrongControlName
 923 ( 39B): WrongControlKeyboardButton
 924 ( 39C): WrongControlMouseButton
 925 ( 39D): WrongControlGamepadButton
 926 ( 39E): CurrentGroup
 927 ( 39F): LastGamepadButtonPressed
 928 ( 3A0): LeftStickX
 929 ( 3A1): LeftStickY
 930 ( 3A2): LeftStickDirection
 931 ( 3A3): RightStickX
 932 ( 3A4): RightStickY
 933 ( 3A5): MouseGUIx
 934 ( 3A6): MouseGUIy
 935 ( 3A7): ConfiguringState
 936 ( 3A8): AnyControlPressedState
 937 ( 3A9): LeftMouseDownOverride
 938 ( 3AA): LeftMousePressedOverride
 939 ( 3AB): LastGUIx
 940 ( 3AC): LastGUIy
 941 ( 3AD): CursorMoved
 942 ( 3AE): StickCount
 943 ( 3AF): DefaultControlsFilename
 944 ( 3B0): ShipControlsGroup
 945 ( 3B1): Collected
 946 ( 3B2): ForSale
 947 ( 3B3): MyShop
 948 ( 3B4): ItemCount
 949 ( 3B5): Items
 950 ( 3B6): UseHandle
 951 ( 3B7): UseTip
 952 ( 3B8): Passive
 953 ( 3B9): InventorySlots
 954 ( 3BA): HandLuggage
 955 ( 3BB): HandLuggageInventorySlots
 956 ( 3BC): CursorItem
 957 ( 3BD): EndPracticeModeSignal
 958 ( 3BE): Leaving
 959 ( 3BF): Manned
 960 ( 3C0): BloodScale
 961 ( 3C1): OriginalShip
 962 ( 3C2): Lines
 963 ( 3C3): MoveLeft
 964 ( 3C4): MoveRight
 965 ( 3C5): MoveUp
 966 ( 3C6): MoveDown
 967 ( 3C7): Use
 968 ( 3C8): WalkControlsTipIndex
 969 ( 3C9): Item
 970 ( 3CA): Brake
 971 ( 3CB): OnBoardMovementGroup
 972 ( 3CC): PathfindToCursor
 973 ( 3CD): UniversalGroup
 974 ( 3CE): HideHUD
 975 ( 3CF): RestartPractice
 976 ( 3D0): Throw
 977 ( 3D1): Eject
 978 ( 3D2): SlowMo
 979 ( 3D3): FastMo
 980 ( 3D4): DummyControl
 981 ( 3D5): RemoteControl
 982 ( 3D6): Scan
 983 ( 3D7): DismissCurrentTip
 984 ( 3D8): InventoryGroup
 985 ( 3D9): NextItem
 986 ( 3DA): PreviousItem
 987 ( 3DB): CursorIsOverAnyInventoryButtonsState
 988 ( 3DC): TorsoThrowAnim
 989 ( 3DD): ThrowPausePriority
 990 ( 3DE): PrimaryAction
 991 ( 3DF): SecondaryAction
 992 ( 3E0): TorsoLoops
 993 ( 3E1): MoveFore
 994 ( 3E2): MoveAft
 995 ( 3E3): MoveStarboard
 996 ( 3E4): MovePort
 997 ( 3E5): MyPath
 998 ( 3E6): SpeedState
 999 ( 3E7): RunningSpeed
1000 ( 3E8): SpeedItemScale
1001 ( 3E9): EnemyTargetPriority
1002 ( 3EA): NearbyLootHandleCount
1003 ( 3EB): NearbyHandleCount
1004 ( 3EC): NearestLoot
1005 ( 3ED): MyObject
1006 ( 3EE): ThingType
1007 ( 3EF): Interactive
1008 ( 3F0): NearbyLootHandles
1009 ( 3F1): NearbyHandles
1010 ( 3F2): OffsetX
1011 ( 3F3): OffsetY
1012 ( 3F4): UsePromptActive
1013 ( 3F5): UseObject
1014 ( 3F6): ShowUsePrompt
1015 ( 3F7): LeftClickHandled
1016 ( 3F8): RightClickHandled
1017 ( 3F9): SlowMoTipIndex
1018 ( 3FA): SlowMoKeyPriority
1019 ( 3FB): HistoryCount
1020 ( 3FC): History
1021 ( 3FD): NonTargetKills
1022 ( 3FE): NonTargetKnockouts
1023 ( 3FF): LeaderboardScrollY
1024 ( 400): DamageSignal
1025 ( 401): DamageMask
1026 ( 402): Kit
1027 ( 403): MyExterior
1028 ( 404): MyRadius
1029 ( 405): Enabled
1030 ( 406): MyTurret
1031 ( 407): MyDoor
1032 ( 408): HasRocks
1033 ( 409): TargetModuleSet
1034 ( 40A): ContentsNames
1035 ( 40B): MissingContentsName
1036 ( 40C): CollisionSensorRange
1037 ( 40D): j
1038 ( 40E): StartFore
1039 ( 40F): UnitSize
1040 ( 410): StartStarboard
1041 ( 411): CollisionSensor
1042 ( 412): PathfindingGrid
1043 ( 413): NewVar
1044 ( 414): DebugChannel
1045 ( 415): ThingToDebug
1046 ( 416): DebugPause
1047 ( 417): DebugString
1048 ( 418): DebugCount
1049 ( 419): DebugCountMax
1050 ( 41A): DebugLastLine
1051 ( 41B): DebugRepeatedLineCount
1052 ( 41C): DebugText
1053 ( 41D): DebugTextBeforeLastUniqueString
1054 ( 41E): DebugScroll
1055 ( 41F): ModulesLong
1056 ( 420): ModulesWide
1057 ( 421): CollisionGrid
1058 ( 422): CollisionColour
1059 ( 423): ModuleLength
1060 ( 424): ModuleWidth
1061 ( 425): MouseFore
1062 ( 426): MouseStarboard
1063 ( 427): ResponseHeaderArray
1064 ( 428): ProblemDescription
1065 ( 429): CharactersToDraw
1066 ( 42A): TextWriteSignal
1067 ( 42B): HUDColour
1068 ( 42C): CharacterName
1069 ( 42D): EndScriptedSignal
1070 ( 42E): SensorRange
1071 ( 42F): SecurityLevelToPulse
1072 ( 430): SecurityPulseSignal
1073 ( 431): OpenSignal
1074 ( 432): SecurityScaleBonus
1075 ( 433): Left
1076 ( 434): Right
1077 ( 435): HalfUnit
1078 ( 436): Top
1079 ( 437): Bottom
1080 ( 438): Open
1081 ( 439): NeedsToClose
1082 ( 43A): SecondsUntilClosing
1083 ( 43B): CrashedSecondsLeft
1084 ( 43C): DoorLogCount
1085 ( 43D): DoorLog
1086 ( 43E): JustCreated
1087 ( 43F): CircleFactor
1088 ( 440): DoorwaySprite
1089 ( 441): Scale
1090 ( 442): InSurfaceRange
1091 ( 443): Warning
1092 ( 444): ModuleSprite
1093 ( 445): RoomSprite
1094 ( 446): DrawAngle
1095 ( 447): BigRoom
1096 ( 448): ForeDoorway
1097 ( 449): ForeWall
1098 ( 44A): PortDoorway
1099 ( 44B): PortWall
1100 ( 44C): AftDoorway
1101 ( 44D): AftWall
1102 ( 44E): StarboardDoorway
1103 ( 44F): StarboardWall
1104 ( 450): DecoSprite
1105 ( 451): DecoAngle
1106 ( 452): DoorwayTintSprite
1107 ( 453): FactionObject
1108 ( 454): Corner
1109 ( 455): RoomSpriteTint
1110 ( 456): Corridor
1111 ( 457): RoomSprite1
1112 ( 458): CorridorSprite2Corner
1113 ( 459): RoomSprite2Corner
1114 ( 45A): CorridorSprite2
1115 ( 45B): RoomSprite2
1116 ( 45C): CorridorSprite3
1117 ( 45D): RoomSprite3
1118 ( 45E): CorridorSprite4
1119 ( 45F): RoomSprite4
1120 ( 460): WindowSprite
1121 ( 461): WindowSpriteBroken
1122 ( 462): BigRoomSprite1
1123 ( 463): BridgeRoom
1124 ( 464): ThrusterRoom
1125 ( 465): TurretRoom
1126 ( 466): TurretRoomSprite
1127 ( 467): SensorRoom
1128 ( 468): SensorRoomSpriteOn
1129 ( 469): SensorRoomOff
1130 ( 46A): SensorRoomSpriteOff
1131 ( 46B): TeleporterRoom
1132 ( 46C): TeleporterRoomSpriteOn
1133 ( 46D): TeleporterRoomOff
1134 ( 46E): TeleporterRoomSpriteOff
1135 ( 46F): DrawToSurface
1136 ( 470): SurfaceScale
1137 ( 471): DrawScale
1138 ( 472): CurrentShipSurface
1139 ( 473): DrawHorizontal
1140 ( 474): DrawVertical
1141 ( 475): DrawingAngle
1142 ( 476): BloodParticleCount
1143 ( 477): BloodParticles
1144 ( 478): OriginFore
1145 ( 479): OriginStarboard
1146 ( 47A): EffectTimeRemaining
1147 ( 47B): ParticleSystem
1148 ( 47C): ParticleTypeCount
1149 ( 47D): ParticleTypes
1150 ( 47E): ParticleEmitterCount
1151 ( 47F): ParticleEmitters
1152 ( 480): PauseWithGame
1153 ( 481): FollowObject
1154 ( 482): DirectionX
1155 ( 483): DirectionY
1156 ( 484): Strength
1157 ( 485): EffectTime
1158 ( 486): ShaderConfigured
1159 ( 487): ShaderHandleHorizontalSize
1160 ( 488): ShaderHandleVerticalSize
1161 ( 489): ShaderHandleGlintAlpha
1162 ( 48A): ShaderHandlePixelOffset
1163 ( 48B): PixelOffset
1164 ( 48C): ShaderHandleGlintColour
1165 ( 48D): Saturation
1166 ( 48E): InterestPointCount
1167 ( 48F): InterestPoints
1168 ( 490): RespondingText
1169 ( 491): AlertSpriteOverride
1170 ( 492): AvoidPersonFore
1171 ( 493): AvoidPersonStarboard
1172 ( 494): CurrentSpeed
1173 ( 495): BounceSoundRadius
1174 ( 496): UsedItemState
1175 ( 497): SecondsSinceAlarmed
1176 ( 498): SecondsToSoundAlarm
1177 ( 499): Crashed
1178 ( 49A): ShowAlarm
1179 ( 49B): LastKnownPlayerFore
1180 ( 49C): LastKnownPlayerStarboard
1181 ( 49D): ChasePathBlocked
1182 ( 49E): LegAngle
1183 ( 49F): PlayerDirection
1184 ( 4A0): SecondsUntilMeleeAttackReady
1185 ( 4A1): Animation
1186 ( 4A2): SwingHit
1187 ( 4A3): IconPulseFraction
1188 ( 4A4): TimeForIconToDecay
1189 ( 4A5): LifeLink
1190 ( 4A6): HeatSensorRange
1191 ( 4A7): TeleportEffectTimeRemaining
1192 ( 4A8): TeleportEffectTime
1193 ( 4A9): TeleportEffectDirection
1194 ( 4AA): TeleportEffectDistance
1195 ( 4AB): RealSeconds
1196 ( 4AC): HeatSensorSpriteScale
1197 ( 4AD): GameSeconds
1198 ( 4AE): LifeLinkDrawPeer
1199 ( 4AF): SecondsSinceSensorReboot
1200 ( 4B0): SecondsForSensorToBoot
1201 ( 4B1): MinimumPredatorRadius
1202 ( 4B2): MaximumPredatorRadius
1203 ( 4B3): PredatorHeatRadius
1204 ( 4B4): Hacked
1205 ( 4B5): ScramblerRadius
1206 ( 4B6): MyProtector
1207 ( 4B7): SecondsUntilEmergencyShieldTurnsOn
1208 ( 4B8): Witness
1209 ( 4B9): SecondsOfOxygenLeft
1210 ( 4BA): SeeingPlayerThisStep
1211 ( 4BB): ObjectiveType
1212 ( 4BC): Mission
1213 ( 4BD): ShownAssassinationHelpMessage
1214 ( 4BE): Over
1215 ( 4BF): CullCounter
1216 ( 4C0): HasLoot
1217 ( 4C1): DailyChallengeSeed
1218 ( 4C2): PathProgress
1219 ( 4C3): p
1220 ( 4C4): MercType
1221 ( 4C5): PanicSignal
1222 ( 4C6): StaggerSignal
1223 ( 4C7): Conscious
1224 ( 4C8): CurrentModule
1225 ( 4C9): PathDirection
1226 ( 4CA): DesiredImageAngle
1227 ( 4CB): SecondsUntilReaction
1228 ( 4CC): ObjectiveText
1229 ( 4CD): Teleported
1230 ( 4CE): DestinationAirlock
1231 ( 4CF): InnerDoor
1232 ( 4D0): WalkingSpeed
1233 ( 4D1): Carried
1234 ( 4D2): MySaviour
1235 ( 4D3): Sucking
1236 ( 4D4): ContentsMustStayActive
1237 ( 4D5): OuterDoor
1238 ( 4D6): CarriedTipIndex
1239 ( 4D7): NewState
1240 ( 4D8): FetchingBodySignal
1241 ( 4D9): SecondsUntilFire
1242 ( 4DA): MyPilot
1243 ( 4DB): Suckable
1244 ( 4DC): AngleOffset
1245 ( 4DD): DistractionAngleToRestore
1246 ( 4DE): PreviousState
1247 ( 4DF): DistractionStateToRestore
1248 ( 4E0): SecondsToBeDistracted
1249 ( 4E1): SecondsDistracted
1250 ( 4E2): RespondingSignal
1251 ( 4E3): InvestigatingSignal
1252 ( 4E4): SentrySignal
1253 ( 4E5): DistractionSignal
1254 ( 4E6): DistractionItem
1255 ( 4E7): DistractionFore
1256 ( 4E8): DistractionStarboard
1257 ( 4E9): GuardCount
1258 ( 4EA): Guards
1259 ( 4EB): MyErrandObject
1260 ( 4EC): BloodAngle
1261 ( 4ED): TimeUntilBloodSplat
1262 ( 4EE): GuardTipIndex
1263 ( 4EF): AmmoType
1264 ( 4F0): PassiveInventoryCount
1265 ( 4F1): PassiveInventory
1266 ( 4F2): WallSlideVelocityRetentionFactor
1267 ( 4F3): SecondsUntilHitGround
1268 ( 4F4): GuardCheckSignal
1269 ( 4F5): MeasuredSpeed
1270 ( 4F6): BloodSplatter
1271 ( 4F7): BodyImpactSoundRadius
1272 ( 4F8): ArrivedAtErrand
1273 ( 4F9): ClusterReturnFore
1274 ( 4FA): ClusterReturnStarboard
1275 ( 4FB): ClusterReturnImageAngle
1276 ( 4FC): ErrandTimeRemaining
1277 ( 4FD): ErrandBuddySignal
1278 ( 4FE): SentryAtTerminal
1279 ( 4FF): OriginalFore
1280 ( 500): OriginalStarboard
1281 ( 501): OriginalImageAngle
1282 ( 502): LookAngle
1283 ( 503): EscapeTeleporter
1284 ( 504): EscapeSecondsLeft
1285 ( 505): TargetEscapeSecondsLeft
1286 ( 506): TeleporterEnabled
1287 ( 507): TeleporterSubverted
1288 ( 508): NeedToFlee
1289 ( 509): OriginalState
1290 ( 50A): Stuck
1291 ( 50B): SecondsUntilLeaving
1292 ( 50C): CurrentInterestPoint
1293 ( 50D): User
1294 ( 50E): TorsoAngle
1295 ( 50F): RespondingFore
1296 ( 510): RespondingStarboard
1297 ( 511): SearchRoomDirectionSeconds
1298 ( 512): SearchRoomRandomTurn
1299 ( 513): SearchRoomTimer
1300 ( 514): SearchRoomStartAngle
1301 ( 515): PerformedSearch
1302 ( 516): MyModule
1303 ( 517): RestartPracticeModeSignal
1304 ( 518): SecondsUntilTurn
1305 ( 519): TurnsUntilMove
1306 ( 51A): PanicTimer
1307 ( 51B): PanicDelayTurn
1308 ( 51C): DirectionToHunt
1309 ( 51D): SearchModulesCount
1310 ( 51E): SearchModules
1311 ( 51F): PatrolPathIndex
1312 ( 520): PatrolPathCount
1313 ( 521): PatrolPath
1314 ( 522): PatrolBuddy
1315 ( 523): DestinationFore
1316 ( 524): DestinationStarboard
1317 ( 525): StateNameOverride
1318 ( 526): PatrolCompleted
1319 ( 527): JammerTargetModule
1320 ( 528): PlacementPauseTime
1321 ( 529): PlacementTimeRemaining
1322 ( 52A): JammerSpacing
1323 ( 52B): HeatSensorDetectPlayer
1324 ( 52C): RespondingThenSearch
1325 ( 52D): StartSearchSegment
1326 ( 52E): StartSearchModule
1327 ( 52F): PreviousModule
1328 ( 530): SeekingFore
1329 ( 531): SeekingStarboard
1330 ( 532): SeekingPathDelay
1331 ( 533): SeekingPathTime
1332 ( 534): SeekerPath
1333 ( 535): TimeRemaining
1334 ( 536): ErrandNeighbors
1335 ( 537): SecondsUntilErrandCheck
1336 ( 538): ErrandPanicCountdown
1337 ( 539): PatrolDoors
1338 ( 53A): ErrandObjects
1339 ( 53B): StaggerStateToRestore
1340 ( 53C): SecondsUntilRestore
1341 ( 53D): InventorySelection
1342 ( 53E): HeatSensorOn
1343 ( 53F): LifeLinkPeerCount
1344 ( 540): LifeLinkPeers
1345 ( 541): Waiting
1346 ( 542): VisionRange
1347 ( 543): FieldOfView
1348 ( 544): Role
1349 ( 545): RandomKitGuard
1350 ( 546): RandomKitBoss
1351 ( 547): ArmourSkin
1352 ( 548): ArmourHead
1353 ( 549): ArmourLegs
1354 ( 54A): SkeletonCrew
1355 ( 54B): QuietGuns
1356 ( 54C): AttachmentSlot
1357 ( 54D): AttachmentName
1358 ( 54E): HumanHitSoundRadius
1359 ( 54F): HorizontalSpeed
1360 ( 550): VerticalSpeed
1361 ( 551): Armed
1362 ( 552): RemoteTriggerSignal
1363 ( 553): InteriorTip
1364 ( 554): LifeLinkUpdateThisStep
1365 ( 555): LifeLinkConnected
1366 ( 556): LifeLinkSegment
1367 ( 557): Female
1368 ( 558): FemaleSkin
1369 ( 559): Legs
1370 ( 55A): MaleSkin
1371 ( 55B): Client
1372 ( 55C): MercenaryCount
1373 ( 55D): Mercenaries
1374 ( 55E): ReactionTime
1375 ( 55F): DefaultReactionTime
1376 ( 560): AlertReactionTime
1377 ( 561): DefaultAlertTime
1378 ( 562): GuardWeapon
1379 ( 563): PredatorParticles
1380 ( 564): ProtectionRadius
1381 ( 565): ClusterPoint
1382 ( 566): LootRoom
1383 ( 567): EmitterTimeRemaining
1384 ( 568): SizeMultiplier
1385 ( 569): GuardKitPoints
1386 ( 56A): BossKitPoints
1387 ( 56B): Alarm
1388 ( 56C): SeenAsThreat
1389 ( 56D): SecondsSinceSeen
1390 ( 56E): FiredGun
1391 ( 56F): FireRate
1392 ( 570): SectorSecurity
1393 ( 571): LaserX
1394 ( 572): LaserY
1395 ( 573): Laser
1396 ( 574): EmergencyShieldDuration
1397 ( 575): SecondsUntilEmergencyShieldTurnsOff
1398 ( 576): DefiniteArticle
1399 ( 577): StationInterior
1400 ( 578): StationInteriorMask
1401 ( 579): StationDockLift
1402 ( 57A): StationResidentialLift
1403 ( 57B): FactionFolder
1404 ( 57C): ModuleRoofA
1405 ( 57D): ModuleRoofB
1406 ( 57E): ThrusterRoof
1407 ( 57F): ThrusterSprite
1408 ( 580): TurretRoof
1409 ( 581): TurretSprite
1410 ( 582): SensorRoof
1411 ( 583): BridgeRoof
1412 ( 584): BigRoomSprite2
1413 ( 585): BigRoomSprite2Corner
1414 ( 586): BigRoomSprite3
1415 ( 587): BigRoomSprite4
1416 ( 588): DoorSprite
1417 ( 589): TerminalSprite
1418 ( 58A): BrigRoom
1419 ( 58B): BrigRoomCollision
1420 ( 58C): Airlock
1421 ( 58D): AirlockRoof
1422 ( 58E): FringeStraight
1423 ( 58F): FringeCorner
1424 ( 590): FringeInnerCornerLeft
1425 ( 591): FringeInnerCornerRight
1426 ( 592): FringeStraightInterior
1427 ( 593): FringeCornerInterior
1428 ( 594): FringeInnerCornerLeftInterior
1429 ( 595): FringeInnerCornerRightInterior
1430 ( 596): FringeWindow
1431 ( 597): FringeDestroyed
1432 ( 598): FringeInteriorDestroyed
1433 ( 599): FringeInteriorDestroyedBigRoom
1434 ( 59A): FringeInteriorDestroyedDoorway
1435 ( 59B): SentryDeco
1436 ( 59C): Sentry
1437 ( 59D): SentryOff
1438 ( 59E): SentryBase
1439 ( 59F): DecoSpriteCount
1440 ( 5A0): DecoSprites
1441 ( 5A1): DecoCollisionMasks
1442 ( 5A2): CargoSprite
1443 ( 5A3): DecoTypes
1444 ( 5A4): DecoMedicalIndex
1445 ( 5A5): DecoOtherFanIndex
1446 ( 5A6): DecoLivingBunksIndex
1447 ( 5A7): DecoOtherSortingIndex
1448 ( 5A8): DecoLivingMessIndex
1449 ( 5A9): DecoCounts
1450 ( 5AA): FringeFixed
1451 ( 5AB): CornerFixed
1452 ( 5AC): Fringes
1453 ( 5AD): HasNeighbour
1454 ( 5AE): HasDiagonalNeighbour
1455 ( 5AF): FringeTint
1456 ( 5B0): CornerTint
1457 ( 5B1): LiberationProgress
1458 ( 5B2): LiberationsAvailable
1459 ( 5B3): StationConnectRange
1460 ( 5B4): ConnectionCount
1461 ( 5B5): RouteCount
1462 ( 5B6): RouteSources
1463 ( 5B7): RouteDestinations
1464 ( 5B8): BlobHue
1465 ( 5B9): Hue
1466 ( 5BA): BlobSaturation
1467 ( 5BB): Lightness
1468 ( 5BC): Feature
1469 ( 5BD): GalaxyScale
1470 ( 5BE): Size
1471 ( 5BF): InitialAlpha
1472 ( 5C0): xMin
1473 ( 5C1): SectorWidth
1474 ( 5C2): xMax
1475 ( 5C3): yMin
1476 ( 5C4): SectorHeight
1477 ( 5C5): yMax
1478 ( 5C6): Hue2
1479 ( 5C7): Saturation2
1480 ( 5C8): BlobsPerFaction
1481 ( 5C9): FactionsNowInThisRegion
1482 ( 5CA): Blob
1483 ( 5CB): Region
1484 ( 5CC): CurrentBlobFaction
1485 ( 5CD): NormalBlobSize
1486 ( 5CE): TriesLeftToFindAFreeSpot
1487 ( 5CF): RegionSeparation
1488 ( 5D0): Extremity
1489 ( 5D1): GalaxyRadius
1490 ( 5D2): Connections
1491 ( 5D3): ConnectionScales
1492 ( 5D4): ConnectionAngles
1493 ( 5D5): RouteIndex
1494 ( 5D6): PathFromHome
1495 ( 5D7): CullingVisited
1496 ( 5D8): CullingScore
1497 ( 5D9): BlobDistanceFactor
1498 ( 5DA): CullingQueued
1499 ( 5DB): Surface
1500 ( 5DC): LiberationStationsCount
1501 ( 5DD): FailedTechCount
1502 ( 5DE): FailedDefectorCount
1503 ( 5DF): Source
1504 ( 5E0): Destination
1505 ( 5E1): TradeRouteMinX
1506 ( 5E2): TradeRouteMaxX
1507 ( 5E3): TradeRouteMinY
1508 ( 5E4): TradeRouteMaxY
1509 ( 5E5): MinBlobSize
1510 ( 5E6): MaxBlobSize
1511 ( 5E7): MinFeatureSize
1512 ( 5E8): MaxFeatureSize
1513 ( 5E9): LiberationRange
1514 ( 5EA): GalaxyFilename
1515 ( 5EB): WhitelistOption
1516 ( 5EC): RegionCount
1517 ( 5ED): ColourCount
1518 ( 5EE): ColoursA
1519 ( 5EF): ColoursB
1520 ( 5F0): ColourA
1521 ( 5F1): ColourB
1522 ( 5F2): BackgroundVapourCloud
1523 ( 5F3): MinBlobsPerRegion
1524 ( 5F4): MaxBlobsPerRegion
1525 ( 5F5): BlobsToPlace
1526 ( 5F6): BlobsOfThisFaction
1527 ( 5F7): FeaturePlaced
1528 ( 5F8): GalaxyLeft
1529 ( 5F9): GalaxyTop
1530 ( 5FA): GalaxyRight
1531 ( 5FB): GalaxyBottom
1532 ( 5FC): MissionsSinceLiberation
1533 ( 5FD): MissionsBetweenLiberations
1534 ( 5FE): LiberationMode
1535 ( 5FF): MinStations
1536 ( 600): ScreenshotStatus
1537 ( 601): GrabbedStation
1538 ( 602): TradeRouteSourceStation
1539 ( 603): MyConnections
1540 ( 604): Length
1541 ( 605): PixelsThick
1542 ( 606): NormalYScale
1543 ( 607): ShowMission
1544 ( 608): MissionType
1545 ( 609): Stronghold
1546 ( 60A): Inset
1547 ( 60B): InsetSourceX
1548 ( 60C): InsetSourceY
1549 ( 60D): InsetDestinationX
1550 ( 60E): InsetDestinationY
1551 ( 60F): SecondsSinceLastShopRestock
1552 ( 610): TraitToUnlock
1553 ( 611): EconomyBoost
1554 ( 612): Founder
1555 ( 613): Noun
1556 ( 614): StationNameIndex
1557 ( 615): IsGreek
1558 ( 616): InitialImageAngle
1559 ( 617): GalaxySlots
1560 ( 618): GalaxySprites
1561 ( 619): GalaxySpriteWidths
1562 ( 61A): FriendlyStationCount
1563 ( 61B): FriendlyStations
1564 ( 61C): ColoursFilename
1565 ( 61D): DeactivatedObjectCount
1566 ( 61E): DeactivatedObjects
1567 ( 61F): Deactivated
1568 ( 620): DeactivatedIndex
1569 ( 621): ForceActivateNearbyGalaxyElements
1570 ( 622): CameraSectorChecks
1571 ( 623): ActivationLog
1572 ( 624): SurfaceSize
1573 ( 625): GalacticAverageBlobX
1574 ( 626): GalacticAverageBlobY
1575 ( 627): StarScale
1576 ( 628): GalacticX
1577 ( 629): GalacticY
1578 ( 62A): Width
1579 ( 62B): Height
1580 ( 62C): LargestSide
1581 ( 62D): ResumeMode
1582 ( 62E): DefaultPersonaName
1583 ( 62F): WorkshopGiftCount
1584 ( 630): WorkshopGifts
1585 ( 631): GenerateWithAmmo
1586 ( 632): GiftsAvailable
1587 ( 633): Trigger
1588 ( 634): DamageType
1589 ( 635): CollisionLength
1590 ( 636): CollisionWidth
1591 ( 637): AftMost
1592 ( 638): ForeMost
1593 ( 639): PortMost
1594 ( 63A): StarboardMost
1595 ( 63B): TriggerSprite
1596 ( 63C): SpriteSize
1597 ( 63D): Sticky
1598 ( 63E): MultipliedValue
1599 ( 63F): Adjectives
1600 ( 640): CostToFire
1601 ( 641): WeaponDamageMask
1602 ( 642): BulletDamageMask
1603 ( 643): BulletKnockbackSpeed
1604 ( 644): KnockbackSpeed
1605 ( 645): BulletSpeed
1606 ( 646): NormalBulletSpeed
1607 ( 647): MinBulletSpeedMultiplier
1608 ( 648): MaxBulletSpeedMultiplier
1609 ( 649): BulletSprite
1610 ( 64A): Firer
